case_id,source_kind,prompt,reference_answer,reference_source,answer_hash,source_row_id,question_variant_rank,token_count_reference,source_dataset,source_revision,adapter_raw_answer,adapter_answer,adapter_token_f1,adapter_reference_marker_recall,adapter_protocol_marker_count,adapter_repeated_ngram_ratio,adapter_generated_tokens,adapter_latency_seconds,adapter_hit_max_new_tokens,adapter_error,reviewer_substance_correct,reviewer_citation_correct,reviewer_complete,reviewer_current,reviewer_grounded,reviewer_abstained_appropriately,reviewer_notes
qa-test-00011,qa_test,Kutipan isi Pasal 2 menurut Keputusan Menteri Keuangan Republik Indonesia No nan Tahun 1985 berbunyi apa?,"Kutipan isi Pasal berbunyi: Pasal 2 dalam Keputusan Menteri Keuangan Republik Indonesia No nan Tahun 1985 tentang Tidak Dilakukannya Pemotongan Pph Pasal 21 Atas Honorarium, Uang Perangsang Dan Imbalan Lainnya Yang Dibayarkan Kepada Pegawai Negeri Sipil Golongan Ii/D Kebawah Dan Anggota Abri Yang Berpangkat Pembantu Letnan Satu Kebawah Yang Dibebankan Kepada Keuangan Negara:
Ketentuan dalam",answer:0e70f04c74c119c73a39218744393d4580c5a0a1c0635e82d6f60a70725ce9be,0e70f04c74c119c73a39218744393d4580c5a0a1c0635e82d6f60a70725ce9be,train-00007-of-00021.parquet:6529442,1,136,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan isi Pasal berbunyi: Pasal 2 dalam Keputusan Menteri Keuangan Republik Indonesia No nan Tahun 1985 tentang Penetapan Tarif Bea Masuk:
(1) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku. (2) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali. (3) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (4) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (5) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (6) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang","Kutipan isi Pasal berbunyi: Pasal 2 dalam Keputusan Menteri Keuangan Republik Indonesia No nan Tahun 1985 tentang Penetapan Tarif Bea Masuk:
(1) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku. (2) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali. (3) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (4) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (5) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang tersebut diimpor untuk tujuan ekspor kembali dan telah dikenakan bea masuk sesuai dengan ketentuan yang berlaku. (6) Barang yang diimpor melalui Pelabuhan Udara di Indonesia dikenakan tarif bea masuk sesuai dengan ketentuan yang berlaku, apabila barang",0.184739,0.666667,0,0.574468,256,9.2951,True,,,,,,,,
qa-test-00012,qa_test,Apa isi legal dari Pasal 54 dalam Eraturan Presiden Republik Indonesia No 58 Tahun 2015?,"Isi legal dari Pasal 54 dalam Eraturan Presiden Republik Indonesia No 58 Tahun 2015 tentang Kementerian Pertahanan:
(1) Staf Khusus Menteri dalam melaksanakan tugasnya wajib menerapkan prinsip koordinasi, integrasi, dan sinkronisasi yang baik dengan satuan organisasi di lingkungan Kementerian Pertahanan. (2) Tata kerja Staf Khusus Menteri diatur oleh Sekretaris Jenderal.",answer:0eb7ce3e7f1338c09cfdaab2c34e751076bb197f42853246c4bee2ee25629e0c,0eb7ce3e7f1338c09cfdaab2c34e751076bb197f42853246c4bee2ee25629e0c,train-00003-of-00021.parquet:2784647,1,115,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi legal dari Pasal 54 dalam Eraturan Presiden Republik Indonesia No 58 Tahun 2015 tentang Kementerian Kelautan Dan Perikanan:
(1) Deputi Bidang Pengembangan Sumber Daya Manusia berada di bawah dan bertanggung jawab kepada Menteri. (2) Deputi Bidang Pengembangan Sumber Daya Manusia dipimpin oleh Deputi.<|im_end|>","Isi legal dari Pasal 54 dalam Eraturan Presiden Republik Indonesia No 58 Tahun 2015 tentang Kementerian Kelautan Dan Perikanan:
(1) Deputi Bidang Pengembangan Sumber Daya Manusia berada di bawah dan bertanggung jawab kepada Menteri. (2) Deputi Bidang Pengembangan Sumber Daya Manusia dipimpin oleh Deputi.",0.468085,1.0,0,0.025641,72,2.656,False,,,,,,,,
qa-test-00013,qa_test,Sampaikan isi hukum dalam Pasal 4 dari Peraturan Menteri Keuangan Republik Indonesia No nan Tahun 1945!,"Ketentuan hukum dalam Pasal 4 dalam Peraturan Menteri Keuangan Republik Indonesia No nan Tahun 1945 tentang Tarif Layanan Badan Layanan Umum Rumah Sakit Dr. H. Marzoeki:
huruf g memperhitungkan biaya per unit layanan yang paling sedi kit meliputi bahan bakar, alat transportasi, tenaga kerja, dan/atau harga pasar setempat",answer:0f2a2bb88b517f8b75ef617cb06686cc28327047bf5a636fcf0bd095ec866925,0f2a2bb88b517f8b75ef617cb06686cc28327047bf5a636fcf0bd095ec866925,train-00017-of-00021.parquet:16499182,1,104,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Ketentuan hukum dalam Pasal 4 dalam Peraturan Menteri Keuangan Republik Indonesia No nan Tahun 1945 tentang Tarif Layanan Badan Layanan Umum:
huruf a dan huruf b memperhitungkan biaya per unit layanan yang paling sedikit meliputi bahan habis pakai, peralatan, akomodasi, transportasi, dan/atau pendampingan instruktur/tenaga ahli.<|im_end|>","Ketentuan hukum dalam Pasal 4 dalam Peraturan Menteri Keuangan Republik Indonesia No nan Tahun 1945 tentang Tarif Layanan Badan Layanan Umum:
huruf a dan huruf b memperhitungkan biaya per unit layanan yang paling sedikit meliputi bahan habis pakai, peralatan, akomodasi, transportasi, dan/atau pendampingan instruktur/tenaga ahli.",0.729167,1.0,0,0.0,72,2.6548,False,,,,,,,,
qa-test-00014,qa_test,Apa saja elemen/komponen yang dibahas dalam Pasal 253 dari Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021?,"Isi resmi sebagaimana tercatat dalam Pasal 253 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Perubahan Ketiga Atas Peraturan Pemerintah Nomor 31:
B dan",peraturan pemerintah|6|2021,123c11d995278de0aebc24de01d742575141942236cb1318605e8d8141747ed8,train-00016-of-00021.parquet:15461935,1,83,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi resmi sebagaimana tercatat dalam Pasal 253 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
(1) Pengawasan terhadap kegiatan usaha angkutan laut sebagaimana dimaksud dalam<|im_end|>","Isi resmi sebagaimana tercatat dalam Pasal 253 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
(1) Pengawasan terhadap kegiatan usaha angkutan laut sebagaimana dimaksud dalam",0.607143,1.0,0,0.0,48,1.7891,False,,,,,,,,
qa-test-00015,qa_test,Apa saja poin yang tercantum dalam Pasal 4 dalam Peraturan Menter! Keuangan Republik Indonesia No 220 Tahun 2009?,"Berikut kutipan verbatim dari Pasal 4 dalam Peraturan Menter! Keuangan Republik Indonesia No 220 Tahun 2009 tentang Tata Cara Penghitungan Dan Pemungutan Pajak Pertambahan Nilai:
ayat (2) huruf b, atau Pangkalan sebagaimana dimaksud dalam",answer:12d5019f6fd82f5bb9a1f055b1a1a8716a67fcb69bec9a0444a101d2eeb4b47d,12d5019f6fd82f5bb9a1f055b1a1a8716a67fcb69bec9a0444a101d2eeb4b47d,train-00015-of-00021.parquet:14615708,1,103,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut kutipan verbatim dari Pasal 4 dalam Peraturan Menter! Keuangan Republik Indonesia No 220 Tahun 2009 tentang Tata Cara Pengenaan Tarif Bea Masuk Atas Barang Impor:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf 1, huruf m, huruf n, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br","Berikut kutipan verbatim dari Pasal 4 dalam Peraturan Menter! Keuangan Republik Indonesia No 220 Tahun 2009 tentang Tata Cara Pengenaan Tarif Bea Masuk Atas Barang Impor:
ayat (1) huruf a, huruf b, huruf c, huruf d, huruf e, huruf f, huruf g, huruf h, huruf i, huruf j, huruf k, huruf 1, huruf m, huruf n, huruf p, huruf q, huruf r, huruf s, huruf t, huruf u, huruf v, huruf w, huruf x, huruf y, huruf z, huruf aa, huruf ab, huruf ac, huruf ad, huruf ae, huruf af, huruf ag, huruf ah, huruf ai, huruf aj, huruf ak, huruf al, huruf am, huruf an, huruf ao, huruf ap, huruf aq, huruf ar, huruf as, huruf at, huruf au, huruf av, huruf aw, huruf ax, huruf ay, huruf az, huruf ba, huruf bb, huruf bc, huruf bd, huruf be, huruf bf, huruf bg, huruf bh, huruf bi, huruf bj, huruf bk, huruf bl, huruf bm, huruf bn, huruf bo, huruf bp, huruf bq, huruf br",0.22,1.0,0,0.0,256,9.3021,True,,,,,,,,
qa-test-00016,qa_test,Jelaskan kutipan resmi dari Pasal 204 menurut Undang-Undang Republik Indonesia No 17 Tahun 2008!,"Kutipan resmi dari Pasal 204 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
Cukup jelas.",undang-undang|17|2008,1596d0e9a61923acc394e1f1f41c605371faae6d2e6357dbedcf0dcd8030e6d9,train-00004-of-00021.parquet:3396971,1,84,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 204 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 21. Ketentuan<|im_end|>","Kutipan resmi dari Pasal 204 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 21. Ketentuan",0.296296,1.0,0,0.0,137,5.0108,False,,,,,,,,
qa-test-00017,qa_test,Sebutkan semua ketentuan yang ada dalam Pasal 197 dari Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020!,"Redaksional Pasal dalam Pasal 197 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
Asisten Deputi Infrastruktur Ko nektivitas terdiri atas: a. Bidang Infrastruktur Konektivitas Antar moda; b. Bidang Tata Kelola Transportasi Terpadu; c. Bidang Infrastruktur Pelayaran ; dan d. Kelompok Jabatan Fungsional.",peraturan menteri|2|2020,15f2f5811ca6559c9942ea5fb52a656f757d680b185498b5071034e754d8b1b3,train-00016-of-00021.parquet:15353334,1,137,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Redaksional Pasal dalam Pasal 197 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
Dalam melaksanakan tugas sebagaimana dimaksud dalam<|im_end|>","Redaksional Pasal dalam Pasal 197 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
Dalam melaksanakan tugas sebagaimana dimaksud dalam",0.564103,1.0,0,0.0,43,1.6099,False,,,,,,,,
qa-test-00018,qa_test,Apa frasa hukum dalam Pasal 12 dari Undang-Undang Republik Indonesia No 2 Tahun 1992?,"Frasa hukum dalam Pasal 12 dalam Undang-Undang Republik Indonesia No 2 Tahun 1992 tentang Usaha Perasuransian:
Perusahaan Pialang Asuransi dilarang menempatkan penutupan asuransi pada perusahaan asuransi yang tidak mempunyai izin usaha sebagaimana dimaksud dalam",undang-undang|2|1992,1803fa7be771f037b40830f06ad9f22adbb338c225c8799aadaf849542dc0d79,train-00010-of-00021.parquet:9038191,1,94,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Frasa hukum dalam Pasal 12 dalam Undang-Undang Republik Indonesia No 2 Tahun 1992 tentang Sistem Budidaya Tanaman:
(1) Pemerintah dan Pemerintah Daerah wajib memberikan perlindungan terhadap tanaman budidaya dari hama dan penyakit. (2) Perlindungan sebagaimana dimaksud dalam ayat (1) dilakukan melalui pengendalian hama dan penyakit tanaman. (3) Pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (2) dilakukan dengan cara: a. pengendalian hayati; b. pengendalian mekanik; c. pengendalian kimiawi; d. pengendalian biologi; e. pengendalian genetika; f. pengendalian kultur. (4) Ketentuan lebih lanjut mengenai pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (3) diatur dengan Peraturan Pemerintah.<|im_end|>","Frasa hukum dalam Pasal 12 dalam Undang-Undang Republik Indonesia No 2 Tahun 1992 tentang Sistem Budidaya Tanaman:
(1) Pemerintah dan Pemerintah Daerah wajib memberikan perlindungan terhadap tanaman budidaya dari hama dan penyakit. (2) Perlindungan sebagaimana dimaksud dalam ayat (1) dilakukan melalui pengendalian hama dan penyakit tanaman. (3) Pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (2) dilakukan dengan cara: a. pengendalian hayati; b. pengendalian mekanik; c. pengendalian kimiawi; d. pengendalian biologi; e. pengendalian genetika; f. pengendalian kultur. (4) Ketentuan lebih lanjut mengenai pengendalian hama dan penyakit tanaman sebagaimana dimaksud dalam ayat (3) diatur dengan Peraturan Pemerintah.",0.270677,1.0,0,0.043011,162,5.8981,False,,,,,,,,
qa-test-00019,qa_test,Apa isi legal dari Pasal 11 dalam Undang -Undang Republik Indonesia No 10 Tahun 1994?,"Isi legal dari Pasal 11 dalam Undang -Undang Republik Indonesia No 10 Tahun 1994 tentang Perubahan Atas Undang -Undang Nomor 7 Tahun 1983 Tentang:
dan",answer:1b37c0992443e380c49a72aec375d2461fb9fd361c2ee402693fc9ca3d3eefba,1b37c0992443e380c49a72aec375d2461fb9fd361c2ee402693fc9ca3d3eefba,train-00010-of-00021.parquet:9123197,1,82,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi legal dari Pasal 11 dalam Undang -Undang Republik Indonesia No 10 Tahun 1994 tentang Perubahan Atas Undang -Undang Nomor 7 Tahun 1983 Tentang:
ayat (1) huruf b, huruf c, dan huruf d, dan<|im_end|>","Isi legal dari Pasal 11 dalam Undang -Undang Republik Indonesia No 10 Tahun 1994 tentang Perubahan Atas Undang -Undang Nomor 7 Tahun 1983 Tentang:
ayat (1) huruf b, huruf c, dan huruf d, dan",0.847458,1.0,0,0.0,58,2.1491,False,,,,,,,,
qa-test-00020,qa_test,Apa saja hal yang dijelaskan dalam Pasal 26 dari Peraturan Pemerintah Republ Ik Indonesia No 29 Tahun 2000?,"Berikut adalah isi hukum dari Pasal 26 dalam Peraturan Pemerintah Republ Ik Indonesia No 29 Tahun 2000 tentang Penyelenggaraan Jasa Konstruksi:
, maka pengguna jasa dapat dikenakan sanksi administratif berupa peringatan tertulis atau penghentian sementara sebagian atau keseluruhan pekerjaan konstruksi. (3) Pengguna jasa dalam pelaksanaan pekerjaan konstruksi tidak memenuhi persyaratan dalam",peraturan pemerintah|29|2000,1b7fe7873ba9134cc69443478ab779cc91f616309ffe6d215b515b90f3ea17be,train-00009-of-00021.parquet:8215111,1,111,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut adalah isi hukum dari Pasal 26 dalam Peraturan Pemerintah Republ Ik Indonesia No 29 Tahun 2000 tentang Lembaga Penyedia Jasa Pelayanan Penyelesaian Sengketa:
(1) Lembaga Penyedia Jasa sebagaimana dimaksud dalam<|im_end|>","Berikut adalah isi hukum dari Pasal 26 dalam Peraturan Pemerintah Republ Ik Indonesia No 29 Tahun 2000 tentang Lembaga Penyedia Jasa Pelayanan Penyelesaian Sengketa:
(1) Lembaga Penyedia Jasa sebagaimana dimaksud dalam",0.518519,1.0,0,0.0,51,1.8965,False,,,,,,,,
qa-test-00021,qa_test,Apa isi legal dari Pasal 183 dalam Peraturan Pemerintah No 1 Tahun 2014?,"Isi legal dari Pasal 183 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Pemilihan Gubernur , Bupa Ti, Dan Walikota:
Setiap orang yang melakukan kekerasan terkait dengan penetapan hasil Pemilihan menurut Undang -Undang ini, dipidana dengan pidana penjara paling singkat 12 (dua belas) bulan dan paling lama 36 (tiga puluh enam) bulan dan denda paling se dikit Rp12.000.000,00 (dua belas juta rupiah) dan paling banyak Rp36.000.000,00 (tiga puluh enam juta rupiah).",peraturan pemerintah|1|2014,1bce27907246253d6c45f4221887965dd0bbd74e2ed39ee8787cdedd73be0860,train-00001-of-00021.parquet:215747,1,165,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Isi legal dari Pasal 183 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Peraturan Pelaksanaan Undang-Undang Nomor 15 Tahun 1997:
Cukup jelas.<|im_end|>","Isi legal dari Pasal 183 dalam Peraturan Pemerintah No 1 Tahun 2014 tentang Peraturan Pelaksanaan Undang-Undang Nomor 15 Tahun 1997:
Cukup jelas.",0.30303,1.0,0,0.0,44,1.6431,False,,,,,,,,
qa-test-00022,qa_test,Apa yang tertulis dalam Pasal 8 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023?,"Tertulis dalam Pasal 8 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Strategi Keamanan Siber Nasional:
Manajemen risiko sebagaimana dimaksud dalam",peraturan presiden|47|2023,1c5e44c50a7c3f38bb870db00edd439ca7a3e9f8f94f978dc06d8cb0e1439f98,train-00021-of-00021.parquet:20430674,1,72,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Tertulis dalam Pasal 8 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Rincian Anggaran Pendapatan Dan Belanja Negara:
ayat (1) huruf b, terdiri atas: a. Rincian Anggaran Pendapatan Negara; dan b. Rincian Anggaran Belanja Negara.<|im_end|>","Tertulis dalam Pasal 8 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Rincian Anggaran Pendapatan Dan Belanja Negara:
ayat (1) huruf b, terdiri atas: a. Rincian Anggaran Pendapatan Negara; dan b. Rincian Anggaran Belanja Negara.",0.466667,1.0,0,0.0,65,2.3994,False,,,,,,,,
qa-test-00023,qa_test,Jelaskan kutipan resmi dari Pasal 1 menurut Keputusan Direktur Jenderal Bea Dan Cukai No nan Tahun 1992!,"Kutipan resmi dari Pasal 1 dalam Keputusan Direktur Jenderal Bea Dan Cukai No nan Tahun 1992 tentang Penetapan Harga Jual Eceran Hasil Tembakau:
(1) Sebelum memproduksi atau mengimpor hasil tembakau dengan merek baru, Pengusaha Pabrik atau Importir hasil tembakau wajib mengajukan permohonan Penetapan Harga Jual Eceran Hasil Tembakau, sebagaimana contoh dalam Lampiran I Keputusan ini, kepada Kepala Kantor Pelay anan Bea dan Cukai. (2) Sebelum melakukan penyesuaian atau menaikkan Harga Jual Eceran hasil tembakau, Pengusaha Pabrik wajib mengajukan permohonan Penetapan Harga Jual Eceran Hasil Tembakau sebagaimana contoh dalam Lampiran I Keputusan ini, kepada Kepala Kantor Pelayanan Bea dan Cukai. (3) Permohonan sebagaimana dimaksud pada ayat (1) atau ayat (2) dibuat rangkap 3 (tiga), yang masing -masing dilampiri dengan : a. Dokumen Cukai Kalkulasi Harga Jual Eceran Hasil Tembakau Dalam Negeri (CK -21A) sebagaimana contoh dalam Lampiran II atau Dokumen Cukai Kalkulasi Harga Jual Eceran Hasil Tembakau Impor (CK -21B) sebagaimana contoh dalam Lampiran III Keputusan ini ; b. contoh merek, etiket, atau kemasan hasil tembakau yang akan diproduksi; c. Daftar Harga Jual Eceran untuk merek -merek hasil tembakau yang masih dipesan pita cukainya dalam 6 (enam) bulan terakhir sebagaimana contoh dalam Lampiran IV Keputusan ini; d. Surat Pernyataan di atas meterai yang cukup bahwa merek yang dimohon Penetapan Harga Jual Ecerann Hasil Tembakaunya tidak memiliki kesamaan pada pokoknya atau pada keseluruhannya dengan merek yang telah dimiliki oleh Pengusaha Pabrik atau Importir lainnya sebagaimana dimaksud dalam Undang -undang Nomor 19 Tahun 1992 tentang Merek, seb agaiman contoh dalam Lampiran V Keputusan ini. (4) Dalam hal merek hasil tembakau milik dari Pengusaha Pabrik atau pemegang merek lainnya, maka disamping lampiran permohonan sebagaimana dimaksud pada ayat (3), wajib dilampirkan pula : a. foto copy surat lisensi dari pemilik merek atau surat perjanjian yang telah ditandasahkan oleh Pengusaha Pabrik, atau b. foto kopi Surat Penunjukan keagenan/distributor/importir tunggal dari pemegang merek hasil tembakau yang akan diimpor. (5) Harga Jual Eceran untuk merek baru yang dimohon Penetapan Harga Jual Eceran Hasil Tembakau -nya tidak boleh lebih rendah dari Batasan Harga Jual Eceran Minimum terendah dari jenis hasil tembakau Golongan Pengusaha Pabrik atau Importir yang bersangkutan. (6) Di dalam CK -21A atau CK -21B, perhitungan maksimum Harga Transaksi Pabri k dibatasi dalam jumlah tidak melebihi 90 % (sembilan puluh persen) dari Harga Jual Eceran yang dimohon. (7) Dalam jangka waktu paling lama 7 (tujuh) hari kerja terhitung sejak dari tanggal permohonan diterima secara lengkap dan benar, Kepala Kantor Pelayanan Bea dan Cukai wajib memberikan keputusan. (8) Apabila sampai dengan jangka waktu sebagaimana dimaksud pada ayat (6) dilampaui Kepala Kantor Pelayanan Bea dan Cukai belum member ikan keputusannya, maka permohonan dianggap diterima.",answer:1d4503a1a3a629b91ad63cae0717b102bbfa6c1afe78e7d0350f1c51ec18d435,1d4503a1a3a629b91ad63cae0717b102bbfa6c1afe78e7d0350f1c51ec18d435,train-00011-of-00021.parquet:10008746,1,731,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 1 dalam Keputusan Direktur Jenderal Bea Dan Cukai No nan Tahun 1992 tentang Penetapan Harga Patokan Ekspor (Hpe):
Dalam Keputusan ini yang dimaksud dengan : 1. Barang adalah barang yang diimpor atau barang yang berasal dari luar Daerah Pabean yang dimasukkan ke dalam Daerah Pabean untuk dipergunakan atau dipindahtangankan. 2. Barang Kena Pajak adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 3. Barang Kena Pajak Tertentu adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 4. Barang Kena Pajak Tertentu yang Dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 5. Barang Kena Pajak Tertentu yang Dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan","Kutipan resmi dari Pasal 1 dalam Keputusan Direktur Jenderal Bea Dan Cukai No nan Tahun 1992 tentang Penetapan Harga Patokan Ekspor (Hpe):
Dalam Keputusan ini yang dimaksud dengan : 1. Barang adalah barang yang diimpor atau barang yang berasal dari luar Daerah Pabean yang dimasukkan ke dalam Daerah Pabean untuk dipergunakan atau dipindahtangankan. 2. Barang Kena Pajak adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 3. Barang Kena Pajak Tertentu adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 4. Barang Kena Pajak Tertentu yang Dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) adalah barang yang dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan atas Barang Mewah (PPnBM) sesuai dengan ketentuan yang berlaku. 5. Barang Kena Pajak Tertentu yang Dikenakan Pajak Pertambahan Nilai (PPN) dan Pajak Penjualan",0.188034,1.0,0,0.310811,256,9.2778,True,,,,,,,,
