case_id,source_available_in_candidate_corpus,regulation_key,query_article,prompt,reference_answer,retrieval_status,candidate_chunk_count,retrieved_source_ids,adapter_no_rag_answer,adapter_with_candidate_rag_answer,no_rag_reference_token_f1,rag_reference_token_f1,rag_grounded_token_precision,rag_citation_signal_present,rag_appropriate_abstention_when_source_missing,reviewer_no_rag_rating_1_to_5,reviewer_rag_rating_1_to_5,reviewer_preferred_condition,reviewer_substance_correct,reviewer_grounded,reviewer_current,reviewer_notes
qa-covered-0011,True,peraturan gubernur|86|2016,Pasal 9,Apa saja elemen/komponen yang dibahas dalam Pasal 9 dari Peraturan Gubernur Provinsi Daerah Khusus No 86 Tahun 2016?,"Isi resmi sebagaimana tercatat dalam Pasal 9 dalam Peraturan Gubernur Provinsi Daerah Khusus No 86 Tahun 2016 tentang Penyediaan Tiket Pesawat Dalam Rangkaperjalanan Dinas Melalui:
Dalam hal tiket pesawat tidak dapat diperoleh melalui sistem katalog elektronik akibat tidak tersedianya rute penerbangan atau tidak tersedianya kursi, maka Kepala SKPD/UKPD dan/atau Kepala Biro AKAS dapat melakukan pemesanan tiket melalui metode pengadaan lainnya. BAB VII KETENTUAN PENUTUP",found,1,kg-8eb9bf51d971-c9702677772c550b0791-0,"Elemen/komponen yang dibahas dalam Pasal 9 dalam Peraturan Gubernur Provinsi Daerah Khusus No 86 Tahun 2016 tentang Analisis Jabatan Dan Analisis Beban Kerja Pada:
(1) Analisis Jabatan dan Analisis Beban Kerja pada Dinas Pendidikan dan Kebudayaan dilaksanakan oleh Tim Analisis Jabatan dan Analisis Beban Kerja. (2) Tim Analisis Jabatan dan Analisis Beban Kerja sebagaimana dimaksud pada ayat (1) terdiri dari unsur: a. Dinas Pendidikan dan Kebudayaan; b. Biro ORB; c. Biro Kepegawaian; d. Biro Keuangan; dan e. Biro Organisasi dan Tata Laksana. (3) Tim Analisis Jabatan dan Analisis Beban Kerja sebagaimana dimaksud pada ayat (1) ditetapkan dengan Keputusan Gubernur.","Elemen/komponen yang dibahas dalam Pasal 9 dalam Peraturan Gubernur Provinsi Daerah Khusus No 86 Tahun 2016 tentang KEDUDUKAN, SUSUNAN ORGANISASI, URAIAN TUGAS DAN FUNGSI SERTA TATA KERJA DINAS KOPERASI, USAHA KECIL DAN MENENGAH PROVINSI JAWA TIMUR:
- (1) Bidang Produksi dan Restrukturisasi Usaha sebagaimana dimaksud dalam Pasal 3 ayat (1) huruf c, mempunyai tugas melaksanakan perumusan kebijakan, menyelenggarakan koordinasi dan sinkronisasi pelaksanaan kebijakan di bidang produksi di sektor riil, standardisasi produk, pemantauan, analisa, evaluasi dan pelaporan, serta melaksanakan kebijakan di bidang penyusunan strategi pengembangan usaha, pemetaan kondisi dan peluang usaha, pendampingan usaha, pengembangan dan penguatan usaha, perlindungan usaha, dan pengembangan investasi usaha baru koperasi, usaha kecil dan menengah. - (2) Untuk melaksanakan tugas sebagaimana dimaksud pada ayat (1), Bidang Produksi dan Restrukturisasi Usaha, mempunyai fungsi: - a. perumusan kebijakan di bidang pengembangan produksi dan restrukturisasi usaha di sektor riil; - b. pelaksanaan kebijakan teknis pembinaan usaha di bidang produksi dan diversifikasi produk di sektor",0.216867,0.165899,0.954955,False,,,,,,,,
qa-covered-0012,True,peraturan pemerintah|69|2014,Pasal 9,Berikan isi dokumen dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014!,"Isi dokumen dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014 tentang Hak Guna Air:
Yang dimaksud dengan “pihak yang berhak atas tanah” adalah pihak yang menguasai atau memiliki tanah, antara lain: c. pemegang hak atas tanah; d. pemegang hak pengelolaan; e. nadzir, untuk tanah wakaf; f. pemilik tanah bekas milik adat; g. masyarakat hukum adat; h. pihak yang menguasai tanah negara dengan itikad baik; dan/atau i. pemegang dasar penguasaan atas tanah. Kewajiban terlebih dahulu memberitahukan kepada pihak yang berhak atas tanah yang dilewati aliran Air termasuk pemberitahuan kepada pemilik bangunan, tanaman, atau benda lain yang berkaitan dengan tanah.",found,2,"kg-e6a0e4896f6f-7aace864816bb21fbc88-0,kg-e6a0e4896f6f-e3e904344331a5352df7-0","Isi dokumen dari Pasal 9 dalam Peraturan Pemerintah Republik Indonesia No 69 Tahun 2014 tentang Tata Cara Pelaksanaan Penempatan:
(1) Penempatan TKI di luar negeri dilakukan oleh Penempatan TKI. (2) Penempatan TKI di luar negeri sebagaimana dimaksud pada ayat (1) dilakukan oleh: a. Penempatan TKI swasta; atau b. Penempatan TKI pemerintah. (3) Penempatan TKI swasta sebagaimana dimaksud pada ayat (2) huruf a dilakukan oleh: a. perusahaan penempatan TKI; atau b. perusahaan penempatan TKI yang dibentuk oleh perusahaan penempatan TKI. (4) Perusahaan penempatan TKI sebagaimana dimaksud pada ayat (3) huruf a dan huruf b harus memenuhi persyaratan. (5) Persyaratan sebagaimana dimaksud pada ayat (4) meliputi: a. memiliki izin usaha penempatan TKI; b. memiliki kantor pusat dan kantor cabang; c. memiliki tenaga ahli; d. memiliki sarana dan prasarana; e. memiliki sistem informasi; f. memiliki sistem manajemen mutu; dan g. memiliki sistem manajemen keselamatan dan kesehatan kerja. (6) Ketentuan lebih lanjut mengenai persyaratan sebagaimana dimaksud pada ayat (5) diatur dengan Peraturan Menteri.",[NO_CONTEXT],0.206107,0.019048,0.0,False,,,,,,,,
qa-covered-0013,True,undang-undang|17|2008,Pasal 74,Sebutkan ketentuan resmi dari Pasal 74 menurut Undang-Undang Republik Indonesia No 17 Tahun 2008!,"Bacaan isi hukum Pasal berdasarkan Pasal 74 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
(1) Rencana Induk Pelabuhan sebagaimana dimaksud dalam",found,1,kg-837cfb09010d-533383e38124f14eb768-0,"Bacaan isi hukum Pasal berdasarkan Pasal 74 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Pembentukan Kabupaten Buton Utara:
Cukup jelas.",Rencana Induk Pelabuhan sebagaimana dimaksud dalam,0.607143,0.307692,1.0,False,,,,,,,,
qa-covered-0014,True,peraturan pemerintah|72|2009,Pasal 156,Apa saja poin yang tercantum dalam Pasal 156 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009?,"Berikut kutipan verbatim dari Pasal 156 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
,",found,1,kg-aced410a168b-66526ee184cd552648fa-0,"Berikut kutipan verbatim dari Pasal 156 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.","Poin yang tercantum dalam Pasal 156 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
- (1) Penyelenggara sarana perkeretaapian wajib mengembalikan jumlah biaya yang telah dibayar oleh penumpang atau pengirim barang apabila terjadi pembatalan pemberangkatan perjalanan kereta api oleh penyelenggara sarana perkeretaapian. - (2) Apabila pembatalan dilakukan di awal perjalanan, penyelenggara sarana perkeretaapian wajib mengembalikan seluruh biaya angkutan.",0.693878,0.418605,0.916667,False,,,,,,,,
qa-covered-0015,True,undang-undang|20|2003,Pasal 25,Uraikan teks hukum dari Pasal 25 menurut Undang-Undang Republik Indonesia No 20 Tahun 2003!,"Teks hukum dari Pasal 25 dalam Undang-Undang Republik Indonesia No 20 Tahun 2003 tentang Sistem Pendidikan Nasional:
(1) Perguruan tinggi menetapkan persyaratan kelulusan untuk mendapatkan gelar akademik, profesi, atau vokasi. (2) Lulusan perguruan tinggi yang karya ilmiahnya digunakan untuk memperoleh gelar akademik, profesi, atau vokasi terbukti merupakan jiplakan dicabut gelarnya. (3) Ketentuan mengenai persyaratan kelulusan dan pencabutan gelar akademik, profesi, atau vokasi sebagaimana dimaksud dalam ayat (1) dan ayat (2) diatur lebih lanjut dengan Peraturan Pemerintah. Bagian Kelima Pendidikan Nonformal",found,2,"kg-49ce9708ac10-41a8bfa660577d55a57d-0,kg-49ce9708ac10-582a51747bfec5a6c998-0","Teks hukum dari Pasal 25 dalam Undang-Undang Republik Indonesia No 20 Tahun 2003 tentang Sistem Jaminan Sosial Nasional:
Cukup jelas","Teks hukum dari Pasal 25 dalam UNDANG-UNDANG Nomor 20 Tahun 2003 tentang SISTEM PENDIDIKAN NASIONAL:
- (1) Perguruan tinggi menetapkan persyaratan kelulusan untuk mendapatkan gelar akademik, profesi, atau vokasi. - (2) Lulusan perguruan tinggi yang karya ilmiahnya digunakan untuk memperoleh gelar akademik, profesi, atau vokasi terbukti merupakan jiplakan dicabut gelarnya. - (3) Ketentuan mengenai persyaratan kelulusan dan pencabutan gelar akademik, profesi, atau vokasi sebagaimana dimaksud dalam ayat (1) dan ayat (2) diatur lebih lanjut dengan Peraturan Pemerintah. Bagian Kelima Pendidikan Nonformal",0.333333,0.975,1.0,False,,,,,,,,
qa-covered-0016,True,undang-undang|17|2008,Pasal 224,Sampaikan isi hukum dalam Pasal 224 dari Undang-Undang Republik Indonesia No 17 Tahun 2008!,"Ketentuan hukum dalam Pasal 224 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang P E L A Y A R A N:
(1) Setiap orang yang bekerja di kapal dalam jabatan apa pun harus memiliki kompetensi, dokumen pelaut, dan disijil oleh Syahbandar. (2) Sijil Awak Kapal sebagaimana dimaksud pada ayat (1) dilakukan dengan tahapan: a. penandatanganan perjanjian kerja laut yang dilakukan oleh pelaut dan perusahaan angkutan laut diketahui oleh Syahbandar; dan b. berdasarkan penandatanganan perjanjian kerja laut, Nakhoda memasukkan nama dan jabatan Awak Kapal sesuai dengan kompetensinya ke dalam buku sijil yang disahkan oleh Syahbandar. Bagian Kesepuluh Sanksi Administratif",found,1,kg-837cfb09010d-c938e769b04fb76e5719-0,"Ketentuan hukum dalam Pasal 224 dalam Undang-Undang Republik Indonesia No 17 Tahun 2008 tentang Perubahan Atas Undang-Undang:
A (1) Dalam hal terdapat perbedaan pendapat dalam pengambilan keputusan, keputusan diambil berdasarkan musyawarah untuk mufakat. (2) Dalam hal musyawarah untuk mufakat sebagaimana dimaksud pada ayat (1) tidak tercapai, keputusan diambil berdasarkan suara terbanyak. (3) Keputusan yang diambil berdasarkan suara terbanyak sebagaimana dimaksud pada ayat (2) harus mendapat dukungan sekurang-kurangnya 2/3 (dua per tiga) dari jumlah anggota yang hadir. 11. Ketentuan","Sijil Awak Kapal sebagaimana dimaksud pada ayat (2) huruf b dilakukan dengan tahapan:
- a. pengujian kompetensi pelaut; dan
- b. pengujian kompetensi awak kapal.",0.31694,0.290323,0.846154,False,,,,,,,,
qa-covered-0017,True,peraturan pemerintah|1|2008,Pasal 2,Apa yang tertulis dalam Pasal 2 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008?,"Tertulis dalam Pasal 2 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
(1) Investasi Pemerintah dimaksudkan untuk memperoleh manfaat ekonomi, sosial, dan/atau manfaat lainnya. (2) Investasi Pemerintah sebagaimana dimaksud pada ayat (1) bertujuan untuk meningkatkan pertumbuhan ekonomi dalam rangka memajukan kesejahteraan umum.",found,1,kg-16e69786fc1a-1580aef876c7e8411fdb-0,"Tertulis dalam Pasal 2 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
Cukup jelas.","Berdasarkan konteks yang diberikan, Pasal 2 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
ayat (1) meliputi: a. investasi pemerintah pusat; dan b. investasi pemerintah daerah. (2) Investasi pemerintah pusat sebagaimana dimaksud pada ayat (1) huruf a meliputi: a. investasi pemerintah pusat pada badan usaha milik negara; b. investasi pemerintah pusat pada badan usaha milik daerah; c. investasi pemerintah pusat pada badan usaha milik swasta; d. investasi pemerintah pusat pada badan usaha milik negara dan/atau badan usaha milik daerah yang didirikan oleh pemerintah daerah; e. investasi pemerintah pusat pada badan usaha milik negara dan/atau badan usaha milik daerah yang didirikan oleh badan usaha milik swasta; f. investasi pemerintah pusat pada badan usaha milik negara dan/atau badan usaha milik daerah yang didirikan oleh badan usaha milik negara dan/atau badan usaha milik daerah lainnya; g. investasi pemerintah pusat pada badan usaha milik negara dan/atau badan usaha milik daerah yang didirikan oleh pemerintah daerah dan badan usaha milik swasta; h. investasi pemerintah pusat pada badan usaha milik negara dan/atau badan usaha milik daerah yang didirikan oleh pemerintah daerah dan badan usaha milik negara dan/atau badan usaha milik daerah lainnya; i. investasi pemerintah pusat pada badan usaha milik negara dan/atau",0.492308,0.219608,0.137097,False,,,,,,,,
qa-covered-0018,True,peraturan pemerintah|1|2008,Pasal 27,Apa redaksi asli dari Pasal 27 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008?,"Frasa hukum penting dalam Pasal 27 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
Ayat (1) Cukup jelas. Ayat (2) Skema pembagian risiko antara pemerintah dengan Badan Usaha dituangkan dalam bentuk perjanjian.",found,1,kg-16e69786fc1a-09dc93fc88102c06d74b-0,"Redaksi asli dari Pasal 27 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
Cukup jelas.","Redaksi asli dari Pasal 27 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2008 tentang Investasi Pemerintah:
(1) Dalam hal Investasi Pemerintah dilakukan dengan pola kerjasama pemerintah dan swasta ( Public Private Partnership ) dalam rangka penyediaan infrastruktur dan bidang lainnya, Badan Investasi Pemerintah dapat memberikan dukungan finansial dan/atau dukungan lainnya. (2) Pemberian dukungan finansial dan/atau dukungan lainnya sebagaimana dimaksud pada ayat (1) dilakukan melalui skema pembagian risiko yang harus ditanggung oleh Badan Investasi Pemerintah dan Badan Usaha.",0.581818,0.45614,0.913043,False,,,,,,,,
qa-covered-0019,True,peraturan pemerintah|32|2011,Pasal 71,Apa saja elemen/komponen yang dibahas dalam Pasal 71 dari Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011?,"Isi resmi sebagaimana tercatat dalam Pasal 71 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Manajemen Dan Rekayasa, Analisis Dampak,:
Cukup jelas.",found,1,kg-6463251901b2-2be4a5a4f5eb7c477696-0,"Isi resmi sebagaimana tercatat dalam Pasal 71 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Meteo Rologi, Klimatologi, Dan Geofi Sika:
Cukup jelas.","Elemen/komponen yang dibahas dalam Pasal 71 dalam Peraturan Pemerintah Republik Indonesia No 32 Tahun 2011 tentang Pelayanan Darah:
Pembatasan lalu lintas sepeda motor sebagaimana dimaksud dalam Pasal 70 ayat (1) dilakukan dengan cara melarang sepeda motor untuk melalui lajur atau jalur pada jalan tertentu.",0.8,0.405797,0.740741,False,,,,,,,,
qa-covered-0020,True,undang-undang|20|2003,Pasal 12,Sebutkan semua ketentuan yang ada dalam Pasal 12 dari Undang-Undang Republik Indonesia No 20 Tahun 2003!,"Redaksional Pasal dalam Pasal 12 dalam Undang-Undang Republik Indonesia No 20 Tahun 2003 tentang Sistem Pendidikan Nasional:
(1) Setiap peserta didik pada setiap satuan pendidikan berhak : a. mendapatkan pendidikan agama sesuai dengan agama yang dianutnya dan diajarkan oleh pendidik yang seagama; b. mendapatkan pelayanan pendidikan sesuai dengan bakat, minat, dan kemampuannya; c. mendapatkan beasiswa bagi yang berprestasi yang orang tuanya tidak mampu membiayai pendidikannya; d. mendapatkan biaya pendidikan bagi mereka yang orang tuanya tidak mampu membiayai pendidikannya; e. pindah ke program pendidikan pada jalur dan satuan pendidikan lain yang setara; f. menyelesaikan program pendidikan sesuai dengan kecepatan belajar masing- masing dan tidak menyimpang dari ketentuan batas waktu yang ditetapkan. (2) Setiap peserta didik berkewajiban : a. menjaga norma-norma pendidikan untuk menjamin keberlangsungan proses dan keberhasilan pendidikan; b. ikut menanggung biaya penyelenggaraan pendidikan, kecuali bagi peserta didik yang dibebaskan dari kewajiban tersebut sesuai dengan peraturan perundang-undangan yang berlaku. (3) Warga negara asing dapat menjadi peserta didik pada satuan pendidikan yang diselenggarakan dalam wilayah Negara Kesatuan Republik Indonesia. (4) Ketentuan mengenai hak dan kewajiban peserta didik sebagaimana dimaksud dalam ayat (1), ayat (2), dan ayat (3) diatur lebih lanjut dengan Peraturan Pemerintah. BAB VI JALUR, JENJANG, DAN JENIS PENDIDIKAN Bagian Kesatu Umum",found,1,kg-49ce9708ac10-5b9539fdb7335f818c37-0,"Redaksional Pasal dalam Pasal 12 dalam Undang-Undang Republik Indonesia No 20 Tahun 2003 tentang Sistem Jaminan Sosial Nasional:
Cukup jelas","Berdasarkan konteks yang diberikan, Pasal 12 dalam UNDANG-UNDANG Nomor 20 Tahun 2003 tentang SISTEM PENDIDIKAN NASIONAL:
(1) Setiap peserta didik pada setiap satuan pendidikan berhak : a. mendapatkan pendidikan agama sesuai dengan agama yang dianutnya dan diajarkan oleh pendidik yang seagama; b. mendapatkan pelayanan pendidikan sesuai dengan bakat, minat, dan kemampuannya; c. mendapatkan beasiswa bagi yang berprestasi yang orang tuanya tidak mampu membiayai pendidikannya; d. mendapatkan biaya pendidikan bagi mereka yang orang tuanya tidak mampu membiayai pendidikannya; e. pindah ke program pendidikan pada jalur dan satuan pendidikan lain yang setara; f. menyelesaikan program pendidikan sesuai dengan kecepatan belajar masing-masing dan tidak menyimpang dari ketentuan batas waktu yang ditetapkan. (2) Setiap peserta didik berkewajiban : a. menjaga norma-norma pendidikan untuk menjamin keberlangsungan proses dan keberhasilan pendidikan; b. ikut menanggung biaya penyelenggaraan pendidikan, kecuali bagi peserta didik yang dibebaskan dari kewajiban tersebut sesuai dengan peraturan perundang-undangan yang berlaku. (3) Warga negara asing dapat menjadi peserta didik pada satuan pendidikan yang diselenggarakan dalam wilayah Negara Kesatuan Republik Indonesia. (4",0.152466,0.881081,0.974138,False,,,,,,,,
qa-covered-0021,True,peraturan pemerintah|72|2009,Pasal 146,Jelaskan kutipan resmi dari Pasal 146 menurut Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009!,"Kutipan resmi dari Pasal 146 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
ayat (1) merupakan besaran biaya yang dinyatakan dalam biaya per penumpang per kilometer. (2) Tarif angkutan orang sebagaimana dimaksud pada ayat (1) ditetapkan oleh penyelenggara sarana perkeretaapian. (3) Tarif angkutan orang sebagaimana dimaksud pada ayat (1) wajib diumumkan oleh penyelenggara sarana perkeretaapian paling lambat 3 (tiga) bulan sebelum diberlakukan. (4) Pengumuman tarif sebagaimana dimaksud pada ayat (3) dapat dilakukan di stasiun dan/atau media cetak/elektronik.",found,1,kg-aced410a168b-7762d00f66e4905064f3-0,"Kutipan resmi dari Pasal 146 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.","Kutipan resmi dari Pasal 146 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
(1) Tarif angkutan kereta api terdiri atas tarif angkutan orang dan tarif angkutan barang. (2) Pedoman tarif angkutan orang dan tarif angkutan barang sebagaimana dimaksud pada ayat (1) ditetapkan oleh Menteri. (3) Pedoman penetapan tarif angkutan orang dan tarif angkutan barang sebagaimana dimaksud pada ayat (2) ditetapkan dengan Peraturan Menteri.",0.300885,0.544304,0.906977,False,,,,,,,,
qa-covered-0022,True,peraturan presiden|19|2016,Pasal 5,Berikan isi dokumen dari Pasal 5 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016!,"Isi dokumen dari Pasal 5 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Kedua Atas Peraturan Presiden:
(1) Pekerja Penerima Upah dan anggota keluarganya sebagaimana dimaksud dalam",found,1,kg-398cb0e3af9e-201c15b5abd81690a763-0,"Isi dokumen dari Pasal 5 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Atas Peraturan Presiden Nomor 10 Tahun 2016:
diubah sehingga berbunyi sebagai berikut:","Isi dokumen dari Pasal 5 dalam Peraturan Presiden Republik Indonesia No 19 Tahun 2016 tentang Perubahan Kedua Atas Peraturan Presiden Nomor 12 Tahun 2013 Tentang Jaminan Kesehatan:
ayat (1) huruf a meliputi Pekerja Penerima Upah, istri/suami yang sah, anak kandung, anak tiri dari perkawinan yang sah, dan anak angkat yang sah, sebanyak-banyaknya 5 (lima) orang. - (2) Anak kandung, anak tiri dari perkawinan yang sah, dan anak angkat yang sah sebagaimana dimaksud pada ayat (1), dengan kriteria: 1. tidak atau belum pernah menikah atau tidak mempunyai penghasilan sendiri; dan 2. belum berusia 21 (dua puluh satu) tahun atau belum berusia 25 (dua puluh lima) tahun yang masih melanjutkan pendidikan formal. - (3) Peserta bukan PBI Jaminan Kesehatan dapat mengikutsertakan anggota keluarga yang lain. - (4) Anggota keluarga yang lain sebagaimana dimaksud pada ayat (3) meliputi anak ke 4 (empat) dan seterusnya, ayah, ibu, dan mertua. 4. Ketentuan",0.655172,0.318182,0.956044,False,,,,,,,,
qa-covered-0023,True,peraturan pemerintah|56|2010,Pasal 15,Apa frasa hukum dalam Pasal 15 dari Peraturan Pemerintah Republik Indonesia No 56 Tahun 2010?,"Frasa hukum dalam Pasal 15 dalam Peraturan Pemerintah Republik Indonesia No 56 Tahun 2010 tentang Tata Cara Pengawasan Terhadap Upaya Penghapusan:
Dalam hal penilaian hasil pengawasan yang dilakukan oleh Komnas HAM, memuat indikasi terjadinya tindak pidan a sebagaimana ditentukan dalam Undang–Undang Nomor 40 Tahun 2008 tentang Penghapusan Dikriminasi Ras dan Etnis, maka penilaian tersebut disampaikan kepada Kepolisian Negara Republik Indonesia untuk ditindak lanjuti sesuai dengan ketentuan peraturan perundangan- undangan. BAB III TATA CARA PELAPORAN",found,1,kg-6a1d073dbf82-ee132c2e31996ceff058-0,"Frasa hukum dalam Pasal 15 dalam Peraturan Pemerintah Republik Indonesia No 56 Tahun 2010 tentang Pedoman Penyusunan Peraturan Dewan Perwakilan Rakyat Daerah:
Cukup jelas.","Frasa hukum dalam Pasal 15 dalam Peraturan Pemerintah Republik Indonesia No 56 Tahun 2010 tentang Tata Cara Pengawasan Terhadap Upaya Penghapusan Diskriminasi Ras Dan Etnis:
Dalam hal penilaian hasil pengawasan yang dilakukan oleh Komnas HAM, memuat indikasi terjadinya tindak pidana sebagaimana ditentukan dalam Undang-Undang Nomor 40 Tahun 2008 tentang Penghapusan Dikriminasi Ras dan Etnis, maka penilaian tersebut disampaikan kepada Kepolisian Negara Republik Indonesia untuk ditindaklanjuti sesuai dengan ketentuan peraturan perundanganundangan.",0.323232,0.876712,0.957447,False,,,,,,,,
qa-covered-0024,True,peraturan pemerintah|1|2004,Pasal 1,Apa isi dari Pasal 1 dalam Peraturan Pemerintah Republik Indonesia No 1 Tahun 2004?,Dalam Peraturan Pemerintah ini yang dimaksud dengan : 1. Penerimaan Negara Bukan Pajak yang selanjutnya dalam Peraturan Pemerintah ini disingkat PNBP adalah seluruh penerimaan Pemerintah Pusat yang tidak berasal dari penerimaan perpajakan. 2. Menteri adalah Menteri Keuangan Republik Indonesia. 3. Instansi Pemerintah adalah Departemen dan Lembaga Non Departemen. 4. Pejabat Instansi Pemerintah adalah Sekretaris Jenderal atau pemegang jabatan setingkat yang berfungsi sebagai Sekretaris Jenderal pada Instansi Pemerintah yang bertanggung jawab atas RGS Mitra 1 of 6 penyusunan Rencana dan Laporan Realisasi PNBP. 5. Rencana PNBP adalah hasil penghitungan/penetapan PNBP yang diperkirakan akan diterima dalam 1 (satu) tahun yang akan datang. 6. Laporan Realisasi PNBP adalah daftar yang memuat PNBP yang telah dicapai/diperoleh dalam periode tertentu. 7. Tahun Anggaran adalah periode dari 1 Januari sampai dengan 31 Desember tahun yang bersangkutan.,found,1,kg-49d065dcf68a-673aaf43a174754ab344-0,Ketentuan lebih lanjut mengenai tata cara pengajuan permohonan izin usaha dan izin usaha jasa konstruksi diatur dengan Keputusan Menteri.,Rencana PNBP adalah hasil penghitungan/penetapan PNBP yang diperkirakan akan diterima dalam 1 (satu) tahun yang akan datang.,0.04,0.241611,1.0,False,,,,,,,,
